Country,rGDP,Year
China,8225812.5,2004
China,9019761,2005
China,9982318,2006
China,10976751,2007
China,11616248,2008
China,12577917,2009
China,13947309,2010
China,14918415,2011
China,15416000,2012
China,16562428,2013
China,17711682,2014
China,18379366,2015
China,19132416,2016
China,19687162,2017
China,19841296,2018
China,20572606,2019
Bosnia And Herzegovina,8624.272461,1990
Bosnia And Herzegovina,7818.073242,1991
Bosnia And Herzegovina,7314.830566,1992
Bosnia And Herzegovina,7155.269531,1993
Bosnia And Herzegovina,7951.791016,1994
Bosnia And Herzegovina,9221.556641,1995
Bosnia And Herzegovina,14219.57715,1996
Bosnia And Herzegovina,19429.79102,1997
Bosnia And Herzegovina,22658.31836,1998
Bosnia And Herzegovina,24815.74414,1999
Bosnia And Herzegovina,26159.3457,2000
Bosnia And Herzegovina,26862.75781,2001
Bosnia And Herzegovina,28216.91602,2002
Bosnia And Herzegovina,29316.93164,2003
Bosnia And Herzegovina,31168.15234,2004
Bosnia And Herzegovina,32384.08789,2005
Bosnia And Herzegovina,34137.36328,2006
Bosnia And Herzegovina,36137.51172,2007
Bosnia And Herzegovina,38104.05859,2008
Bosnia And Herzegovina,36959.24219,2009
Bosnia And Herzegovina,37279.18359,2010
Bosnia And Herzegovina,37636.88281,2011
Bosnia And Herzegovina,37327.56641,2012
Bosnia And Herzegovina,38204.71484,2013
Bosnia And Herzegovina,38645.53906,2014
Bosnia And Herzegovina,39839.36328,2015
Bosnia And Herzegovina,41094.22266,2016
Bosnia And Herzegovina,42397.5,2017
Bosnia And Herzegovina,43983.20313,2018
Bosnia And Herzegovina,45161.16406,2019
Mongolia,3390.686279296875,1970
Mongolia,3549.595947265625,1971
Mongolia,3677.691895,1972
Mongolia,4005.240234,1973
Mongolia,4174.26123,1974
Mongolia,4446.076172,1975
Mongolia,4619.650391,1976
Mongolia,4979.306152,1977
Mongolia,5353.722168,1978
Mongolia,5582.023438,1979
Mongolia,5941.679688,1980
Mongolia,6439.365723,1981
Mongolia,6975.831055,1982
Mongolia,7379.88623,1983
Mongolia,7816.322754,1984
Mongolia,8260.226563,1985
Mongolia,9038.861328,1986
Mongolia,9359.012695,1987
Mongolia,9836.780273,1988
Mongolia,10247.99219,1989
Mongolia,9990.111328,1990
Mongolia,9121.617188,1991
Mongolia,8277.277344,1992
Mongolia,8014.987793,1993
Mongolia,8186.059082,1994
Mongolia,8708.037109,1995
Mongolia,8902.668945,1996
Mongolia,9249.580078,1997
Mongolia,9558.510742,1998
Mongolia,9851.992188,1999
Mongolia,9964.902344,2000
Mongolia,10259.13672,2001
Mongolia,10744.7002,2002
Mongolia,11497.32617,2003
Mongolia,12718.96582,2004
Mongolia,13641.55664,2005
Mongolia,14808.75879,2006
Mongolia,16326.36328,2007
Mongolia,17779.4707,2008
Mongolia,17553.91992,2009
Mongolia,18671.28125,2010
Mongolia,21899.72852,2011
Mongolia,24597.67578,2012
Mongolia,27463.07422,2013
Mongolia,29628.62891,2014
Mongolia,30333.63672,2015
Mongolia,30942.19727,2016
Mongolia,32623.94141,2017
Mongolia,34920.80078,2018
Mongolia,36614.54688,2019
Trinidad And Tobago,2682.397461,1950
Trinidad And Tobago,2954.383056640625,1951
Trinidad And Tobago,3071.617188,1952
Trinidad And Tobago,3131.748291015625,1953
Trinidad And Tobago,3266.298583984375,1954
Trinidad And Tobago,3747.57959,1955
Trinidad And Tobago,4278.85791,1956
Trinidad And Tobago,4843.927734,1957
Trinidad And Tobago,5391.155273,1958
Trinidad And Tobago,5836.350586,1959
Trinidad And Tobago,6487.785645,1960
Trinidad And Tobago,7476.368164,1961
Trinidad And Tobago,7648.730957,1962
Trinidad And Tobago,7824.483887,1963
Trinidad And Tobago,8497.605469,1964
Trinidad And Tobago,8632.021484,1965
Trinidad And Tobago,9190.605469,1966
Trinidad And Tobago,9382.209961,1967
Trinidad And Tobago,9867.606445,1968
Trinidad And Tobago,10142.23926,1969
Trinidad And Tobago,10499.89941,1970
Trinidad And Tobago,10608.47461,1971
Trinidad And Tobago,11221.6084,1972
Trinidad And Tobago,11406.8252,1973
Trinidad And Tobago,11841.12695,1974
Trinidad And Tobago,12013.57129,1975
Trinidad And Tobago,12786.37402,1976
Trinidad And Tobago,13948.77148,1977
Trinidad And Tobago,15347.48047,1978
Trinidad And Tobago,15903.13281,1979
Trinidad And Tobago,17550.92773,1980
Trinidad And Tobago,18355.66406,1981
Trinidad And Tobago,19053.82813,1982
Trinidad And Tobago,17089.22656,1983
Trinidad And Tobago,16106.49805,1984
Trinidad And Tobago,15442.51367,1985
Trinidad And Tobago,14935.7666,1986
Trinidad And Tobago,14254.69434,1987
Trinidad And Tobago,13695.82031,1988
Trinidad And Tobago,13583.02148,1989
Trinidad And Tobago,13787.25781,1990
Trinidad And Tobago,14157.27637,1991
Trinidad And Tobago,13923.98438,1992
Trinidad And Tobago,13722.31152,1993
Trinidad And Tobago,14211.1123,1994
Trinidad And Tobago,14773.40527,1995
Trinidad And Tobago,15813.92383,1996
Trinidad And Tobago,17030.34766,1997
Trinidad And Tobago,18419.36328,1998
Trinidad And Tobago,19889.08984,1999
Trinidad And Tobago,21261.96484,2000
Trinidad And Tobago,22149.3457,2001
Trinidad And Tobago,23905.89453,2002
Trinidad And Tobago,27358.1543,2003
Trinidad And Tobago,29533.15039,2004
Trinidad And Tobago,31367.09961,2005
Trinidad And Tobago,35606.16406,2006
Trinidad And Tobago,37198.10938,2007
Trinidad And Tobago,38459.77344,2008
Trinidad And Tobago,36770.72656,2009
Trinidad And Tobago,37992.51563,2010
Trinidad And Tobago,37881.00391,2011
Trinidad And Tobago,38370.89453,2012
Trinidad And Tobago,39226.17969,2013
Trinidad And Tobago,38868.23828,2014
Trinidad And Tobago,39444.85938,2015
Trinidad And Tobago,37235.29297,2016
Trinidad And Tobago,36123.05078,2017
Trinidad And Tobago,36146.89063,2018
Trinidad And Tobago,35696.33203,2019
Armenia,19326.20703,1990
Armenia,17069.14453,1991
Armenia,9941.688477,1992
Armenia,9065.742188,1993
Armenia,9548.69043,1994
Armenia,10206.70898,1995
Armenia,10808.91309,1996
Armenia,11167.87793,1997
Armenia,11987.62402,1998
Armenia,12377.84863,1999
Armenia,13107.60156,2000
Armenia,14360.25684,2001
Armenia,16521.5293,2002
Armenia,18841.28711,2003
Armenia,20813.56055,2004
Armenia,23699.51758,2005
Armenia,26827.375,2006
Armenia,30515.92969,2007
Armenia,32636.07422,2008
Armenia,28018.07422,2009
Armenia,28638.70508,2010
Armenia,29970.625,2011
Armenia,32118.09375,2012
Armenia,33164.41797,2013
Armenia,34372.3125,2014
Armenia,35484.4375,2015
Armenia,35545.41797,2016
Armenia,38221.71484,2017
Armenia,40210.19531,2018
Armenia,43260.19531,2019
Croatia,91513.22656,1990
Croatia,72214.32031,1991
Croatia,63755.70703,1992
Croatia,58638.82422,1993
Croatia,62081.29297,1994
Croatia,66323.66406,1995
Croatia,70192.67188,1996
Croatia,74932.72656,1997
Croatia,76433.59375,1998
Croatia,75808.53125,1999
Croatia,78293.99219,2000
Croatia,80914.44531,2001
Croatia,85053.89063,2002
Croatia,89851.20313,2003
Croatia,93589.34375,2004
Croatia,97626.8125,2005
Croatia,102509.1953,2006
Croatia,107907.7109,2007
Croatia,109806.3672,2008
Croatia,101725.1719,2009
Croatia,100203.1016,2010
Croatia,99892.64063,2011
Croatia,97657.3125,2012
Croatia,97121.67188,2013
Croatia,97020.77344,2014
Croatia,99385.30469,2015
Croatia,102847.4297,2016
Croatia,106075.9922,2017
Croatia,108934.5469,2018
Croatia,112132.875,2019
Italy,340576.9688,1950
Italy,370354.8125,1951
Italy,386296.1875,1952
Italy,410109.0938,1953
Italy,426902.2188,1954
Italy,449737.5313,1955
Italy,468255.375,1956
Italy,486049.8125,1957
Italy,508851.1563,1958
Italy,542033.0625,1959
Italy,586620.4375,1960
Italy,635370,1961
Italy,674369.75,1962
Italy,711744.4375,1963
Italy,731244.25,1964
Italy,755619.125,1965
Italy,801118.75,1966
Italy,857993.3125,1967
Italy,914867.9375,1968
Italy,970117.4375,1969
Italy,1091991.5,1970
Italy,1111845.125,1971
Italy,1152877.625,1972
Italy,1235030.125,1973
Italy,1302958.375,1974
Italy,1275724.625,1975
Italy,1366624.875,1976
Italy,1401617.25,1977
Italy,1447031.625,1978
Italy,1533262.5,1979
Italy,1585853.625,1980
Italy,1599241.875,1981
Italy,1605856.25,1982
Italy,1624631.875,1983
Italy,1677040,1984
Italy,1723965,1985
Italy,1773270,1986
Italy,1829872,1987
Italy,1906623.75,1988
Italy,1971227.5,1989
Italy,2011688.625,1990
Italy,2042542.625,1991
Italy,2058330.375,1992
Italy,2040047.875,1993
Italy,2083947.375,1994
Italy,2142860,1995
Italy,2170005.25,1996
Italy,2209721,1997
Italy,2249730.75,1998
Italy,2286305,1999
Italy,2372886.25,2000
Italy,2419190.25,2001
Italy,2425333.5,2002
Italy,2428695.75,2003
Italy,2463270.5,2004
Italy,2483416.5,2005
Italy,2527885.5,2006
Italy,2565477,2007
Italy,2540796.5,2008
Italy,2406618.75,2009
Italy,2447851.25,2010
Italy,2465165.75,2011
Italy,2391681.5,2012
Italy,2347649,2013
Italy,2347542.25,2014
Italy,2365813.25,2015
Italy,2396414.25,2016
Italy,2436383.25,2017
Italy,2459384.75,2018
Italy,2467813.5,2019
Antigua And Barbuda,266.39532470703125,1970
Antigua And Barbuda,286.3127136230469,1971
Antigua And Barbuda,307.4749450683594,1972
Antigua And Barbuda,333.6165466308594,1973
Antigua And Barbuda,344.9714355,1974
Antigua And Barbuda,326.0466309,1975
Antigua And Barbuda,296.8484191894531,1976
Antigua And Barbuda,318.47674560546875,1977
Antigua And Barbuda,329.7147521972656,1978
Antigua And Barbuda,365.23480224609375,1979
Antigua And Barbuda,389.7175903320313,1980
Antigua And Barbuda,408.9827270507813,1981
Antigua And Barbuda,410.5881652832031,1982
Antigua And Barbuda,438.6831665039063,1983
Antigua And Barbuda,471.3937683105469,1984
Antigua And Barbuda,507.9172363,1985
Antigua And Barbuda,550.6617431640625,1986
Antigua And Barbuda,598.6238403320312,1987
Antigua And Barbuda,643.9778442382812,1988
Antigua And Barbuda,677.8008422851562,1989
Antigua And Barbuda,698.2141113,1990
Antigua And Barbuda,713.4112548828125,1991
Antigua And Barbuda,721.6760254,1992
Antigua And Barbuda,759.779541,1993
Antigua And Barbuda,810.5078125,1994
Antigua And Barbuda,775.1729736328125,1995
Antigua And Barbuda,826.3690185546875,1996
Antigua And Barbuda,871.5847778320312,1997
Antigua And Barbuda,912.8204956054688,1998
Antigua And Barbuda,946.6643676757812,1999
Antigua And Barbuda,1005.3900146484376,2000
Antigua And Barbuda,959.6648559570312,2001
Antigua And Barbuda,969.5249023,2002
Antigua And Barbuda,1028.438477,2003
Antigua And Barbuda,1087.748779296875,2004
Antigua And Barbuda,1158.1678466796875,2005
Antigua And Barbuda,1305.349609,2006
Antigua And Barbuda,1426.9478759765625,2007
Antigua And Barbuda,1426.743164,2008
Antigua And Barbuda,1256.066162109375,2009
Antigua And Barbuda,1157.5831298828125,2010
Antigua And Barbuda,1134.9105224609375,2011
Antigua And Barbuda,1173.189697265625,2012
Antigua And Barbuda,1166.1402587890625,2013
Antigua And Barbuda,1210.4036865234375,2014
Antigua And Barbuda,1256.7052001953125,2015
Antigua And Barbuda,1325.796142578125,2016
Antigua And Barbuda,1367.487060546875,2017
Antigua And Barbuda,1462.5330810546875,2018
Antigua And Barbuda,1511.5450439453125,2019
Kazakhstan,231616.9531,1990
Kazakhstan,206243.3906,1991
Kazakhstan,195273.2031,1992
Kazakhstan,177234.5625,1993
Kazakhstan,154957.2656,1994
Kazakhstan,142183.1719,1995
Kazakhstan,142894.0781,1996
Kazakhstan,145323.2813,1997
Kazakhstan,142562.1406,1998
Kazakhstan,146411.3281,1999
Kazakhstan,160759.6406,2000
Kazakhstan,182462.1875,2001
Kazakhstan,200343.4688,2002
Kazakhstan,218975.4219,2003
Kazakhstan,239997.0625,2004
Kazakhstan,263276.7813,2005
Kazakhstan,291447.4063,2006
Kazakhstan,317386.1875,2007
Kazakhstan,327859.9375,2008
Kazakhstan,331794.25,2009
Kazakhstan,356015.2188,2010
Kazakhstan,382360.375,2011
Kazakhstan,400713.6563,2012
Kazakhstan,424756.5,2013
Kazakhstan,442596.2813,2014
Kazakhstan,447907.4063,2015
Kazakhstan,452834.375,2016
Kazakhstan,471400.5938,2017
Kazakhstan,490728.0313,2018
Kazakhstan,512810.75,2019
Malaysia,17055.26172,1955
Malaysia,17887.67188,1956
Malaysia,18161.7207,1957
Malaysia,17916.32617,1958
Malaysia,19746.99219,1959
Malaysia,21268.9043,1960
Malaysia,22818.06445,1961
Malaysia,24217.86328,1962
Malaysia,25823.46484,1963
Malaysia,27113.49609,1964
Malaysia,29113.71289,1965
Malaysia,31198.1582,1966
Malaysia,32279.75391,1967
Malaysia,34632.03906,1968
Malaysia,36377.91797,1969
Malaysia,38493.42188,1970
Malaysia,47320.58594,1971
Malaysia,51763.25,1972
Malaysia,57820.11328,1973
Malaysia,62629.97266,1974
Malaysia,63131.67969,1975
Malaysia,70431.90625,1976
Malaysia,75892.53906,1977
Malaysia,80942.35156,1978
Malaysia,88509.72656,1979
Malaysia,95098.59375,1980
Malaysia,101700.2969,1981
Malaysia,107776.4219,1982
Malaysia,114476.3984,1983
Malaysia,123361.9688,1984
Malaysia,122035.2266,1985
Malaysia,123381.2031,1986
Malaysia,130032.0313,1987
Malaysia,141472.8438,1988
Malaysia,154460.4531,1989
Malaysia,168376.7969,1990
Malaysia,184449.1406,1991
Malaysia,200837.6719,1992
Malaysia,220710.4375,1993
Malaysia,241042.375,1994
Malaysia,264734.6563,1995
Malaysia,291215.25,1996
Malaysia,312540.2188,1997
Malaysia,289539.0625,1998
Malaysia,307309.8438,1999
Malaysia,334534.0313,2000
Malaysia,336265.8125,2001
Malaysia,354393.875,2002
Malaysia,374907.9375,2003
Malaysia,400339.5938,2004
Malaysia,421686.25,2005
Malaysia,445236.8125,2006
Malaysia,473281.3438,2007
Malaysia,496149.1875,2008
Malaysia,488639.8125,2009
Malaysia,524920.5625,2010
Malaysia,552709.4375,2011
Malaysia,582961.6875,2012
Malaysia,610324.3125,2013
Malaysia,646984.8125,2014
Malaysia,679926.25,2015
Malaysia,710181.5,2016
Malaysia,751462.375,2017
Malaysia,787306.75,2018
Malaysia,821182.8125,2019
Georgia,60484.33594,1990
Georgia,47581.01172,1991
Georgia,26406.21484,1992
Georgia,18671.65625,1993
Georgia,16733.32617,1994
Georgia,17164.63867,1995
Georgia,19101.85352,1996
Georgia,21111.17383,1997
Georgia,21766.66992,1998
Georgia,22391.20703,1999
Georgia,22802.83594,2000
Georgia,23898.61523,2001
Georgia,25206.78516,2002
Georgia,27994.17773,2003
Georgia,29616.71484,2004
Georgia,32456.45117,2005
Georgia,35514.08984,2006
Georgia,39981.32813,2007
Georgia,40948.11719,2008
Georgia,39453.47266,2009
Georgia,41919.08594,2010
Georgia,45004.60547,2011
Georgia,47892.44922,2012
Georgia,49624.02734,2013
Georgia,51828.10156,2014
Georgia,53396.74219,2015
Georgia,54948.35938,2016
Georgia,57609.71094,2017
Georgia,60399.59375,2018
Georgia,63508.82422,2019
Yemen,25369.22852,1989
Yemen,30268.93945,1990
Yemen,30363.10742,1991
Yemen,31850.66406,1992
Yemen,33146.46484,1993
Yemen,33863.67188,1994
Yemen,39503.41406,1995
Yemen,47611.62109,1996
Yemen,50102.125,1997
Yemen,52480.6875,1998
Yemen,54848.30078,1999
Yemen,59023.51172,2000
Yemen,62525.54688,2001
Yemen,65679.85938,2002
Yemen,69461.04688,2003
Yemen,72680.96094,2004
Yemen,76416.03906,2005
Yemen,79962.25,2006
Yemen,82740.96875,2007
Yemen,86062.52344,2008
Yemen,89621.03906,2009
Yemen,92594.1875,2010
Yemen,78623.21094,2011
Yemen,80342.35938,2012
Yemen,83226.67188,2013
Yemen,74398.5625,2014
Yemen,51738.72656,2015
Yemen,44181.94531,2016
Yemen,39780.56641,2017
Yemen,39245.44141,2018
Yemen,40069.59375,2019
Nepal,11155.6084,1960
Nepal,11364.29395,1961
Nepal,11560.86719,1962
Nepal,11810.02344,1963
Nepal,12722.16504,1964
Nepal,12534.27051,1965
Nepal,13373.49707,1966
Nepal,13089.97754,1967
Nepal,13166.61035,1968
Nepal,13838,1969
Nepal,14319.28418,1970
Nepal,14148.36133,1971
Nepal,14589.16211,1972
Nepal,14519.44434,1973
Nepal,15439.27832,1974
Nepal,15664.17773,1975
Nepal,16353.28418,1976
Nepal,16846.7168,1977
Nepal,17588.75977,1978
Nepal,18005.62695,1979
Nepal,17587.81445,1980
Nepal,19054.88477,1981
Nepal,19775.18359,1982
Nepal,19186.27734,1983
Nepal,21043.74414,1984
Nepal,22336.88086,1985
Nepal,23356.70703,1986
Nepal,23752.74414,1987
Nepal,25581.42969,1988
Nepal,26688.51758,1989
Nepal,27925.53906,1990
Nepal,29703.39844,1991
Nepal,30923.64063,1992
Nepal,32113.19531,1993
Nepal,34752.65625,1994
Nepal,35958.03125,1995
Nepal,37877.36328,1996
Nepal,39869.86328,1997
Nepal,41043.05469,1998
Nepal,42883.30469,1999
Nepal,45505.79688,2000
Nepal,48067.08594,2001
Nepal,48124.67969,2002
Nepal,50023.33203,2003
Nepal,52365.72656,2004
Nepal,54187.62109,2005
Nepal,56010.82813,2006
Nepal,57921.66797,2007
Nepal,61457.57813,2008
Nepal,64243.5,2009
Nepal,67337.73438,2010
Nepal,69641.91406,2011
Nepal,72971.63281,2012
Nepal,75984.53906,2013
Nepal,80535.19531,2014
Nepal,83211.35156,2015
Nepal,83701.17188,2016
Nepal,90584.32031,2017
Nepal,96654.42188,2018
Nepal,103411.7344,2019
Kyrgyzstan,27052.6582,1990
Kyrgyzstan,24903.61523,1991
Kyrgyzstan,21457.49219,1992
Kyrgyzstan,18140.31055,1993
Kyrgyzstan,14496.7998,1994
Kyrgyzstan,13710.51855,1995
Kyrgyzstan,14681.84082,1996
Kyrgyzstan,16137.58301,1997
Kyrgyzstan,16479.99414,1998
Kyrgyzstan,17082.46875,1999
Kyrgyzstan,18012.32617,2000
Kyrgyzstan,18971.86523,2001
Kyrgyzstan,18968.57813,2002
Kyrgyzstan,20302.12695,2003
Kyrgyzstan,21728.71094,2004
Kyrgyzstan,21690.57422,2005
Kyrgyzstan,22363.60938,2006
Kyrgyzstan,24274.10352,2007
Kyrgyzstan,26313.52148,2008
Kyrgyzstan,27073.00781,2009
Kyrgyzstan,26945.33984,2010
Kyrgyzstan,28550.2793,2011
Kyrgyzstan,28525.11328,2012
Kyrgyzstan,31638.79102,2013
Kyrgyzstan,32911.94922,2014
Kyrgyzstan,34187.55859,2015
Kyrgyzstan,35669.88281,2016
Kyrgyzstan,37360.60938,2017
Kyrgyzstan,38764.59375,2018
Kyrgyzstan,40511.76563,2019
Malawi,1133.207275390625,1954
Malawi,1249.489258,1955
Malawi,1275.125244140625,1956
Malawi,1426.2679443359375,1957
Malawi,1434.6136474609375,1958
Malawi,1277.8182373046875,1959
Malawi,1486.192871,1960
Malawi,1707.5003662109375,1961
Malawi,1559.0050048828125,1962
Malawi,1591.054688,1963
Malawi,1602.2828369140625,1964
Malawi,2046.347412109375,1965
Malawi,2414.521484,1966
Malawi,2381.411376953125,1967
Malawi,2494.817871,1968
Malawi,2791.980712890625,1969
Malawi,3305.408935546875,1970
Malawi,3780.744384765625,1971
Malawi,4165.400391,1972
Malawi,4261.232422,1973
Malawi,4578.383301,1974
Malawi,4831.479492,1975
Malawi,5132.226563,1976
Malawi,5354.857422,1977
Malawi,5800.118652,1978
Malawi,5993.06543,1979
Malawi,6554.720215,1980
Malawi,5846.20752,1981
Malawi,5930.573242,1982
Malawi,6180.543945,1983
Malawi,6422.704102,1984
Malawi,6725.013184,1985
Malawi,6861.716309,1986
Malawi,6793.754883,1987
Malawi,7017.16748,1988
Malawi,7302.291504,1989
Malawi,7650.688965,1990
Malawi,8247.496094,1991
Malawi,7594.444824,1992
Malawi,8412.321289,1993
Malawi,7437.432129,1994
Malawi,8108.44873,1995
Malawi,8892.734375,1996
Malawi,9229.984375,1997
Malawi,9340.961914,1998
Malawi,9456.777344,1999
Malawi,9606.15332,2000
Malawi,9145.521484,2001
Malawi,9388.34082,2002
Malawi,9924.005859,2003
Malawi,10461.93457,2004
Malawi,10803.90723,2005
Malawi,11311.69141,2006
Malawi,12397.61426,2007
Malawi,13344.75977,2008
Malawi,14456.125,2009
Malawi,15449.84961,2010
Malawi,16199.78906,2011
Malawi,16102.1377,2012
Malawi,17109.57422,2013
Malawi,18172.625,2014
Malawi,18767.8418,2015
Malawi,19271.12695,2016
Malawi,20276.86133,2017
Malawi,21063.74219,2018
Malawi,22166.92773,2019
Belgium,84999.05469,1950
Belgium,88196.46875,1951
Belgium,90342.36719,1952
Belgium,93326.20313,1953
Belgium,97440.625,1954
Belgium,100902.6875,1955
Belgium,104080.4844,1956
Belgium,106104.4531,1957
Belgium,105541.4375,1958
Belgium,109254.1953,1959
Belgium,115497.2969,1960
Belgium,121345.2656,1961
Belgium,127778.0313,1962
Belgium,133333.5938,1963
Belgium,142690.3438,1964
Belgium,147661.1094,1965
Belgium,152047.0938,1966
Belgium,157895.0469,1967
Belgium,165205.0156,1968
Belgium,175438.9375,1969
Belgium,187134.875,1970
Belgium,194158.0938,1971
Belgium,204362.3438,1972
Belgium,216874.0781,1973
Belgium,225981.9844,1974
Belgium,222983.2188,1975
Belgium,235587.8906,1976
Belgium,237062.9844,1977
Belgium,243800.125,1978
Belgium,249507.6094,1979
Belgium,260684.3125,1980
Belgium,259956.2656,1981
Belgium,261502.9844,1982
Belgium,262318.4375,1983
Belgium,268788.25,1984
Belgium,273228.0313,1985
Belgium,278208.375,1986
Belgium,284625.6563,1987
Belgium,298069.125,1988
Belgium,308409.6563,1989
Belgium,318085.7188,1990
Belgium,323916.4375,1991
Belgium,328874.5,1992
Belgium,325711.1563,1993
Belgium,336221.7813,1994
Belgium,344239.8438,1995
Belgium,348788.8438,1996
Belgium,362020.6875,1997
Belgium,369122.9688,1998
Belgium,382200.0313,1999
Belgium,396405.1563,2000
Belgium,400764.0625,2001
Belgium,407604.6875,2002
Belgium,411835.4375,2003
Belgium,426542.8438,2004
Belgium,436446.0625,2005
Belgium,447585.6875,2006
Belgium,464043.0625,2007
Belgium,466116.9688,2008
Belgium,456698,2009
Belgium,469779.1563,2010
Belgium,477739.5313,2011
Belgium,481271.1563,2012
Belgium,483481.2813,2013
Belgium,491071.375,2014
Belgium,501096.4375,2015
Belgium,507443.7188,2016
Belgium,515603.875,2017
Belgium,524948.125,2018
Belgium,534102.3125,2019
Djibouti,773.2838134765625,1970
Djibouti,821.3989868164062,1971
Djibouti,849.0216064453125,1972
Djibouti,891.4028930664062,1973
Djibouti,860.0407715,1974
Djibouti,957.0690307617188,1975
Djibouti,1039.9866943359375,1976
Djibouti,916.6322631835938,1977
Djibouti,845.8804321289062,1978
Djibouti,890.4057006835938,1979
Djibouti,932.4379883,1980
Djibouti,959.4737548828124,1981
Djibouti,975.6849975585938,1982
Djibouti,987.7760620117188,1983
Djibouti,993.3148803710938,1984
Djibouti,991.3222045898438,1985
Djibouti,979.5351563,1986
Djibouti,984.3817138671876,1987
Djibouti,996.1856079101562,1988
Djibouti,970.2847900390624,1989
Djibouti,1026.907958984375,1990
Djibouti,994.5944213867188,1991
Djibouti,1052.9058837890625,1992
Djibouti,1103.8570556640625,1993
Djibouti,1077.110595703125,1994
Djibouti,1137.445313,1995
Djibouti,1079.5386962890625,1996
Djibouti,1129.2379150390625,1997
Djibouti,1127.1463623046875,1998
Djibouti,1164.0701904296875,1999
Djibouti,1176.4354248046875,2000
Djibouti,1201.677490234375,2001
Djibouti,1244.8411865234375,2002
Djibouti,1288.9569091796875,2003
Djibouti,1332.224853515625,2004
Djibouti,1379.6190185546875,2005
Djibouti,1554.8306884765625,2006
Djibouti,1632.5721435546875,2007
Djibouti,1714.200684,2008
Djibouti,1952.4888916015625,2009
Djibouti,2181.741699,2010
Djibouti,2461.466797,2011
Djibouti,2785.028564453125,2012
Djibouti,3157.136474609375,2013
Djibouti,3380.079102,2014
Djibouti,3640.227294921875,2015
Djibouti,3882.405273,2016
Djibouti,4091.946533203125,2017
Djibouti,4436.216797,2018
Djibouti,4778.252441,2019
